"CRIM";"ZN";"INDUS";"CHAS";"NOX";"RM";"AGE";"DIS";"RAD";"TAX";"PTRATIO";"B";"LSTAT";"MEDV"
1.1132000000000000e-01;0.0000000000000000e+00;2.7739999999999998e+01;0.0000000000000000e+00;6.0899999999999999e-01;5.9829999999999997e+00;8.3500000000000000e+01;2.1099000000000001e+00;4.0000000000000000e+00;7.1100000000000000e+02;2.0100000000000001e+01;3.9689999999999998e+02;1.3350000000000000e+01;2.0100000000000001e+01
1.7330999999999999e-01;0.0000000000000000e+00;9.6899999999999995e+00;0.0000000000000000e+00;5.8499999999999996e-01;5.7069999999999999e+00;5.4000000000000000e+01;2.3816999999999999e+00;6.0000000000000000e+00;3.9100000000000000e+02;1.9199999999999999e+01;3.9689999999999998e+02;1.2010000000000000e+01;2.1800000000000001e+01
2.7956999999999999e-01;0.0000000000000000e+00;9.6899999999999995e+00;0.0000000000000000e+00;5.8499999999999996e-01;5.9260000000000002e+00;4.2600000000000001e+01;2.3816999999999999e+00;6.0000000000000000e+00;3.9100000000000000e+02;1.9199999999999999e+01;3.9689999999999998e+02;1.3590000000000000e+01;2.4500000000000000e+01
1.7899000000000001e-01;0.0000000000000000e+00;9.6899999999999995e+00;0.0000000000000000e+00;5.8499999999999996e-01;5.6699999999999999e+00;2.8800000000000001e+01;2.7986000000000000e+00;6.0000000000000000e+00;3.9100000000000000e+02;1.9199999999999999e+01;3.9329000000000002e+02;1.7600000000000001e+01;2.3100000000000001e+01
2.8960000000000002e-01;0.0000000000000000e+00;9.6899999999999995e+00;0.0000000000000000e+00;5.8499999999999996e-01;5.3899999999999997e+00;7.2900000000000006e+01;2.7986000000000000e+00;6.0000000000000000e+00;3.9100000000000000e+02;1.9199999999999999e+01;3.9689999999999998e+02;2.1140000000000001e+01;1.9699999999999999e+01
2.6838000000000001e-01;0.0000000000000000e+00;9.6899999999999995e+00;0.0000000000000000e+00;5.8499999999999996e-01;5.7939999999999996e+00;7.0599999999999994e+01;2.8927000000000000e+00;6.0000000000000000e+00;3.9100000000000000e+02;1.9199999999999999e+01;3.9689999999999998e+02;1.4100000000000000e+01;1.8300000000000001e+01
2.3912000000000000e-01;0.0000000000000000e+00;9.6899999999999995e+00;0.0000000000000000e+00;5.8499999999999996e-01;6.0190000000000001e+00;6.5299999999999997e+01;2.4091000000000000e+00;6.0000000000000000e+00;3.9100000000000000e+02;1.9199999999999999e+01;3.9689999999999998e+02;1.2920000000000000e+01;2.1199999999999999e+01
1.7782999999999999e-01;0.0000000000000000e+00;9.6899999999999995e+00;0.0000000000000000e+00;5.8499999999999996e-01;5.5690000000000000e+00;7.3500000000000000e+01;2.3999000000000001e+00;6.0000000000000000e+00;3.9100000000000000e+02;1.9199999999999999e+01;3.9576999999999998e+02;1.5100000000000000e+01;1.7500000000000000e+01
2.2438000000000000e-01;0.0000000000000000e+00;9.6899999999999995e+00;0.0000000000000000e+00;5.8499999999999996e-01;6.0270000000000001e+00;7.9700000000000003e+01;2.4982000000000002e+00;6.0000000000000000e+00;3.9100000000000000e+02;1.9199999999999999e+01;3.9689999999999998e+02;1.4330000000000000e+01;1.6800000000000001e+01
6.2630000000000005e-02;0.0000000000000000e+00;1.1930000000000000e+01;0.0000000000000000e+00;5.7299999999999995e-01;6.5930000000000000e+00;6.9099999999999994e+01;2.4786000000000001e+00;1.0000000000000000e+00;2.7300000000000000e+02;2.1000000000000000e+01;3.9199000000000001e+02;9.6699999999999999e+00;2.2399999999999999e+01
4.5269999999999998e-02;0.0000000000000000e+00;1.1930000000000000e+01;0.0000000000000000e+00;5.7299999999999995e-01;6.1200000000000001e+00;7.6700000000000003e+01;2.2875000000000001e+00;1.0000000000000000e+00;2.7300000000000000e+02;2.1000000000000000e+01;3.9689999999999998e+02;9.0800000000000001e+00;2.0600000000000001e+01
6.0760000000000002e-02;0.0000000000000000e+00;1.1930000000000000e+01;0.0000000000000000e+00;5.7299999999999995e-01;6.9760000000000000e+00;9.1000000000000000e+01;2.1675000000000000e+00;1.0000000000000000e+00;2.7300000000000000e+02;2.1000000000000000e+01;3.9689999999999998e+02;5.6399999999999997e+00;2.3899999999999999e+01
1.0959000000000001e-01;0.0000000000000000e+00;1.1930000000000000e+01;0.0000000000000000e+00;5.7299999999999995e-01;6.7939999999999996e+00;8.9299999999999997e+01;2.3889000000000000e+00;1.0000000000000000e+00;2.7300000000000000e+02;2.1000000000000000e+01;3.9344999999999999e+02;6.4800000000000004e+00;2.2000000000000000e+01
4.7410000000000001e-02;0.0000000000000000e+00;1.1930000000000000e+01;0.0000000000000000e+00;5.7299999999999995e-01;6.0300000000000002e+00;8.0799999999999997e+01;2.5049999999999999e+00;1.0000000000000000e+00;2.7300000000000000e+02;2.1000000000000000e+01;3.9689999999999998e+02;7.8799999999999999e+00;1.1900000000000000e+01
